eMolecules_Order_Number,NAME,PO_Number,ORIG_ROWNUM,MATCH_TYPE,MWT,SMILES,SUPPLIER_NAME,CATALOG_NUMBER,SHIPPED_AMOUNT,SHIPPED_UNITS,BARCODE,PLATE_BARCODE,LOCATION,Text 1,EMOLECULES_ID
350029254,Mehtap Isik,,1032,exact,235.26,COc1ccc(cc1)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,832041
350029254,Mehtap Isik,,1033,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1034,exact,220.18,OC(=O)Cc1cc(=O)oc2c1ccc(c2)O,,,,mg,,,,,498764
350029254,Mehtap Isik,,1035,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1036,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1037,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1038,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1039,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1040,exact,253.3,COc1ccc(cc1)NC(=O)/C=C/c1ccccc1,,,,mg,,,,,1155596
350029254,Mehtap Isik,,1041,exact,265.29,CCOc1cccc(c1O)/C=C\1/SC(=O)NC1=O,,,,mg,,,,,44858563
350029254,Mehtap Isik,,1042,exact,513.64,CS(=O)(=O)N1CCN(CC1)Cc1cc2c(s1)c(nc(n2)c1cccc2c1cn[nH]2)N1CCOCC1,,,,mg,,,,,30156208
350029254,Mehtap Isik,,1043,exact,305.76,Clc1ncnc2c1c(cn2c1ccccc1)c1ccccc1,,,,mg,,,,,831334
350029254,Mehtap Isik,,1044,exact,418.41,C1COc2c(O1)ccc(c2)Nc1nc(Nc2ccc3c(c2)OCCO3)c2c(n1)[nH]cn2,,,,mg,,,,,13595428
350029254,Mehtap Isik,,1045,exact,461.82,CNC(=O)c1nccc(c1)Oc1ccc2c(c1)[nH]c(n2)Nc1ccc(c(c1)C(F)(F)F)Cl,,,,mg,,,,,44162556
350029254,Mehtap Isik,,1046,exact,455.84,COC(=O)c1ccc(cc1)c1nnc(c2c1cccc2)Nc1ccc(cc1)OC(Cl)(F)F,,,,mg,,,,,6775999
350029254,Mehtap Isik,,1047,isomeric,482.19,OC[C@H](CONC(=O)c1ccc(c(c1Nc1ccc(cc1F)I)F)F)O,,,,mg,,,,,31507606
350029254,Mehtap Isik,,1048,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1049,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1050,exact,328.34,Oc1ccc(c(c1)O)c1csc(n1)Nc1cccc(c1)C(=O)O,,,,mg,,,,,1457396
350029254,Mehtap Isik,,1051,exact,318.86,CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C,,,,mg,,,,,730270
350029254,Mehtap Isik,,1052,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1053,exact,358.46,O=C(CC(c1ccccc1)c1ccccc1)Nc1nc2c(s1)cccc2,,,,mg,,,,,2099134
350029254,Mehtap Isik,,1054,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1055,exact,359.44,COc1ccc(cc1)c1n/c(=N\c2ccccc2)/sn1c1ccccc1,,,,mg,,,,,46343365
350029254,Mehtap Isik,,1056,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1057,exact,293.16,Brc1cc(C(=O)N)c2c(c1)c1CCCCc1[nH]2,,,,mg,,,,,4391446
350029254,Mehtap Isik,,1058,exact,334.84,O=C(c1cccs1)Nc1ncc(s1)Cc1ccccc1Cl,,,,mg,,,,,1303359
350029254,Mehtap Isik,,1059,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1060,exact,371.39,COc1cc2ncnc(c2cc1OC)Nc1cc(OC)c(c(c1)OC)OC,,,,mg,,,,,30510876
350029254,Mehtap Isik,,1061,exact,299.35,O=C(Cc1c[nH]c2c1cccc2)Nc1sccc1C(=O)N,,,,mg,,,,,3239037
350029254,Mehtap Isik,,1062,exact,329.15,Brc1cccc(c1)C1=N/C(=C\c2cccnc2)/C(=O)O1,,,,mg,,,,,5224220
350029254,Mehtap Isik,,1063,exact,327.76,CCOC(=O)c1c(=O)[nH]c2c(c1c1ccccc1)cc(cc2)Cl,,,,mg,,,,,703997
350029254,Mehtap Isik,,1064,exact,251.28,COc1ccc(cc1)/C=C/1\C(=O)Nc2c1cccc2,,,,mg,,,,,48357952
350029254,Mehtap Isik,,1065,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1066,exact,372.46,Cc1ccc(cc1)c1c[nH]c(n1)[C@@H]1COCCN1Cc1c[nH]c2c1cccc2,,,,mg,,,,,36557187
350029254,Mehtap Isik,,1067,exact,239.25,Fc1cccc(c1)c1ccc2c(c1)c(N)ncn2,,,,mg,,,,,177450507
350029254,Mehtap Isik,,1068,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1069,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1070,exact,234.3,O=c1[nH]cnc2c1c(cs2)c1cccs1,,,,mg,,,,,1210593
350029254,Mehtap Isik,,1071,exact,328.39,COc1ccc(cc1)CC(=O)Nc1nc2c(s1)cc(cc2)OC,,,,mg,,,,,3192230
350029254,Mehtap Isik,,1072,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1073,exact,205.28,Nc1ncnc2c1c1CCCCc1s2,,,,mg,,,,,827097
350029254,Mehtap Isik,,1074,exact,299.37,Fc1ccc(cc1)Nc1ncnc2c1c1CCCCc1s2,,,,mg,,,,,1856737
350029254,Mehtap Isik,,1075,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1076,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1077,exact,323.41,NC(=O)c1sc2c(c1N)c1CCCCc1c(n2)c1ccccc1,,,,mg,,,,,4383301
350029254,Mehtap Isik,,1078,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1079,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1080,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1081,not found,0,,,,,mg,,,,,
350029254,Mehtap Isik,,1082,exact,235.26,COc1cccc(c1)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,46518204
350029254,Mehtap Isik,,1083,exact,270.31,NC(=O)c1sc2c(c1N)ccc(n2)c1cccnc1,,,,mg,,,,,827068
350029254,Mehtap Isik,,1084,exact,233.29,CCc1ccc(cc1)/C=C/1\SC(=O)NC1=O,,,,mg,,,,,25801503
350029254,Mehtap Isik,,1085,not found,0,,,,,mg,,,,,
